"","uuid","id","latitude","longitude","altitude","speed","direction","h_accuracy","v_accuracy","acceleration_x","acceleration_y","acceleration_z","mode_detected","timestamp","timestamp2"
"6178","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053770,47.563028,-52.730777,67.948755,5.35,NA,5,4,0,0,0,NA,"2017-07-17 16:35",2017-07-17
"6179","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053771,47.563103,-52.73112,66.901569,5.59,NA,5,4,0,0,0,NA,"2017-07-17 16:35",2017-07-17
"6180","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053772,47.563138,-52.731474,67.166106,4.32,NA,5,4,0,0,0,NA,"2017-07-17 16:35",2017-07-17
"6181","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053773,47.56318,-52.731846,66.382624,4.06,NA,5,3,0,0,0,NA,"2017-07-17 16:35",2017-07-17
"6182","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040776,47.563192,-52.726476,76.106779,3.77,NA,5,4,0,0,0,NA,"2017-07-17 16:36",2017-07-17
"6183","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040777,47.56317,-52.726815,74.557489,3.21,NA,5,4,0,0,0,NA,"2017-07-17 16:36",2017-07-17
"6184","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040778,47.563173,-52.727175,74.07095,3.74,NA,5,6,0,0,0,NA,"2017-07-17 16:36",2017-07-17
"6185","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040779,47.563167,-52.727531,72.871763,3.88,NA,5,6,0,0,0,NA,"2017-07-17 16:36",2017-07-17
"6186","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040780,47.563131,-52.727883,71.873377,4.43,NA,5,6,0,0,0,NA,"2017-07-17 16:36",2017-07-17
"6187","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040781,47.563092,-52.728233,72.152526,4.32,NA,5,4,0,0,0,NA,"2017-07-17 16:36",2017-07-17
"6188","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040782,47.563076,-52.728574,71.885499,3.93,NA,5,6,0,0,0,NA,"2017-07-17 16:36",2017-07-17
"6189","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040783,47.56305,-52.728935,70.781366,4.53,NA,5,6,0,0,0,NA,"2017-07-17 16:36",2017-07-17
"6190","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040784,47.56301,-52.729309,70.02234,4.67,NA,5,4,0,0,0,NA,"2017-07-17 16:36",2017-07-17
"6191","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053758,47.563192,-52.726476,76.106779,3.77,NA,5,4,0,0,0,NA,"2017-07-17 16:36",2017-07-17
"6192","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053759,47.56317,-52.726815,74.557489,3.21,NA,5,4,0,0,0,NA,"2017-07-17 16:36",2017-07-17
"6193","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053760,47.563173,-52.727175,74.07095,3.74,NA,5,6,0,0,0,NA,"2017-07-17 16:36",2017-07-17
"6194","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053761,47.563167,-52.727531,72.871763,3.88,NA,5,6,0,0,0,NA,"2017-07-17 16:36",2017-07-17
"6195","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053762,47.563131,-52.727883,71.873377,4.43,NA,5,6,0,0,0,NA,"2017-07-17 16:36",2017-07-17
"6196","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053763,47.563092,-52.728233,72.152526,4.32,NA,5,4,0,0,0,NA,"2017-07-17 16:36",2017-07-17
"6197","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053764,47.563076,-52.728574,71.885499,3.93,NA,5,6,0,0,0,NA,"2017-07-17 16:36",2017-07-17
"6198","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053765,47.56305,-52.728935,70.781366,4.53,NA,5,6,0,0,0,NA,"2017-07-17 16:36",2017-07-17
"6199","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053766,47.56301,-52.729309,70.02234,4.67,NA,5,4,0,0,0,NA,"2017-07-17 16:36",2017-07-17
"6200","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040769,47.562309,-52.724588,81.552257,3.3,NA,5,3,0,0,0,NA,"2017-07-17 16:37",2017-07-17
"6201","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040770,47.562512,-52.724757,80.772081,2.94,NA,5,3,0,0,0,NA,"2017-07-17 16:37",2017-07-17
"6202","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040771,47.562722,-52.724951,79.403575,3.15,NA,5,3,0,0,0,NA,"2017-07-17 16:37",2017-07-17
"6203","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040772,47.562938,-52.725118,78.343734,3.15,NA,5,4,0,0,0,NA,"2017-07-17 16:37",2017-07-17
"6204","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040773,47.563011,-52.725437,78.552374,3.4,NA,5,4,0,0,0,NA,"2017-07-17 16:37",2017-07-17
"6205","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040774,47.5631,-52.72579,77.595101,2.29,NA,5,4,0,0,0,NA,"2017-07-17 16:37",2017-07-17
"6206","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040775,47.563157,-52.726124,76.89082,2.86,NA,5,6,0,0,0,NA,"2017-07-17 16:37",2017-07-17
"6207","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053751,47.562309,-52.724588,81.552257,3.3,NA,5,3,0,0,0,NA,"2017-07-17 16:37",2017-07-17
"6208","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053752,47.562512,-52.724757,80.772081,2.94,NA,5,3,0,0,0,NA,"2017-07-17 16:37",2017-07-17
"6209","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053753,47.562722,-52.724951,79.403575,3.15,NA,5,3,0,0,0,NA,"2017-07-17 16:37",2017-07-17
"6210","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053754,47.562938,-52.725118,78.343734,3.15,NA,5,4,0,0,0,NA,"2017-07-17 16:37",2017-07-17
"6211","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053755,47.563011,-52.725437,78.552374,3.4,NA,5,4,0,0,0,NA,"2017-07-17 16:37",2017-07-17
"6212","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053756,47.5631,-52.72579,77.595101,2.29,NA,5,4,0,0,0,NA,"2017-07-17 16:37",2017-07-17
"6213","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053757,47.563157,-52.726124,76.89082,2.86,NA,5,6,0,0,0,NA,"2017-07-17 16:37",2017-07-17
"6214","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040761,47.561144,-52.721801,77.678223,8.39,NA,5,4,0,0,0,NA,"2017-07-17 16:38",2017-07-17
"6215","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040762,47.56107,-52.722569,77.900731,5.86,NA,5,4,0,0,0,NA,"2017-07-17 16:38",2017-07-17
"6216","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040763,47.561064,-52.722962,78.52388,3.03,NA,5,3,0,0,0,NA,"2017-07-17 16:38",2017-07-17
"6217","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040764,47.561226,-52.723206,77.003241,4.7,NA,5,3,0,0,0,NA,"2017-07-17 16:38",2017-07-17
"6218","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040765,47.561593,-52.723581,78.732386,7,NA,5,3,0,0,0,NA,"2017-07-17 16:38",2017-07-17
"6219","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040766,47.561714,-52.723957,79.935975,5.97,NA,5,3,0,0,0,NA,"2017-07-17 16:38",2017-07-17
"6220","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040767,47.561909,-52.724215,81.737089,4.8,NA,5,3,0,0,0,NA,"2017-07-17 16:38",2017-07-17
"6221","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040768,47.5621,-52.724411,82.085274,3.9,NA,5,3,0,0,0,NA,"2017-07-17 16:38",2017-07-17
"6222","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053743,47.561144,-52.721801,77.678223,8.39,NA,5,4,0,0,0,NA,"2017-07-17 16:38",2017-07-17
"6223","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053744,47.56107,-52.722569,77.900731,5.86,NA,5,4,0,0,0,NA,"2017-07-17 16:38",2017-07-17
"6224","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053745,47.561064,-52.722962,78.52388,3.03,NA,5,3,0,0,0,NA,"2017-07-17 16:38",2017-07-17
"6225","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053746,47.561226,-52.723206,77.003241,4.7,NA,5,3,0,0,0,NA,"2017-07-17 16:38",2017-07-17
"6226","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053747,47.561593,-52.723581,78.732386,7,NA,5,3,0,0,0,NA,"2017-07-17 16:38",2017-07-17
"6227","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053748,47.561714,-52.723957,79.935975,5.97,NA,5,3,0,0,0,NA,"2017-07-17 16:38",2017-07-17
"6228","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053749,47.561909,-52.724215,81.737089,4.8,NA,5,3,0,0,0,NA,"2017-07-17 16:38",2017-07-17
"6229","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053750,47.5621,-52.724411,82.085274,3.9,NA,5,3,0,0,0,NA,"2017-07-17 16:38",2017-07-17
"6230","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040752,47.559106,-52.720773,59.588751,7.94,NA,5,4,0,0,0,NA,"2017-07-17 16:39",2017-07-17
"6231","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040753,47.559573,-52.720378,59.250674,7.57,NA,5,4,0,0,0,NA,"2017-07-17 16:39",2017-07-17
"6232","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040754,47.560027,-52.719992,60.393568,7.64,NA,5,3,0,0,0,NA,"2017-07-17 16:39",2017-07-17
"6233","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040755,47.560393,-52.719675,60.274161,6.79,NA,5,6,0,0,0,NA,"2017-07-17 16:39",2017-07-17
"6234","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040756,47.560801,-52.719316,60.474064,6.56,NA,5,8,0,0,0,NA,"2017-07-17 16:39",2017-07-17
"6235","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040757,47.561018,-52.719124,60.982806,4.28,NA,5,8,0,0,0,NA,"2017-07-17 16:39",2017-07-17
"6236","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040758,47.561193,-52.719353,63.909971,7.72,NA,5,8,0,0,0,NA,"2017-07-17 16:39",2017-07-17
"6237","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040759,47.561181,-52.720127,69.547951,10.09,NA,5,8,0,0,0,NA,"2017-07-17 16:39",2017-07-17
"6238","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040760,47.561163,-52.720952,73.243091,10.39,NA,5,6,0,0,0,NA,"2017-07-17 16:39",2017-07-17
"6239","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053734,47.559106,-52.720773,59.588751,7.94,NA,5,4,0,0,0,NA,"2017-07-17 16:39",2017-07-17
"6240","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053735,47.559573,-52.720378,59.250674,7.57,NA,5,4,0,0,0,NA,"2017-07-17 16:39",2017-07-17
"6241","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053736,47.560027,-52.719992,60.393568,7.64,NA,5,3,0,0,0,NA,"2017-07-17 16:39",2017-07-17
"6242","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053737,47.560393,-52.719675,60.274161,6.79,NA,5,6,0,0,0,NA,"2017-07-17 16:39",2017-07-17
"6243","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053738,47.560801,-52.719316,60.474064,6.56,NA,5,8,0,0,0,NA,"2017-07-17 16:39",2017-07-17
"6244","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053739,47.561018,-52.719124,60.982806,4.28,NA,5,8,0,0,0,NA,"2017-07-17 16:39",2017-07-17
"6245","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053740,47.561193,-52.719353,63.909971,7.72,NA,5,8,0,0,0,NA,"2017-07-17 16:39",2017-07-17
"6246","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053741,47.561181,-52.720127,69.547951,10.09,NA,5,8,0,0,0,NA,"2017-07-17 16:39",2017-07-17
"6247","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053742,47.561163,-52.720952,73.243091,10.39,NA,5,6,0,0,0,NA,"2017-07-17 16:39",2017-07-17
"6248","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040742,47.55656,-52.72293,57.751467,6.28,NA,5,3,0,0,0,NA,"2017-07-17 16:40",2017-07-17
"6249","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040743,47.55696,-52.722598,57.451182,6.16,NA,5,3,0,0,0,NA,"2017-07-17 16:40",2017-07-17
"6250","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040744,47.557304,-52.722309,57.022881,6.52,NA,5,3,0,0,0,NA,"2017-07-17 16:40",2017-07-17
"6251","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040745,47.557665,-52.722196,57.661751,4.84,NA,5,4,0,0,0,NA,"2017-07-17 16:40",2017-07-17
"6252","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040746,47.557839,-52.721919,57.027306,4.69,NA,5,4,0,0,0,NA,"2017-07-17 16:40",2017-07-17
"6253","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040747,47.558013,-52.721685,57.076253,5.18,NA,5,4,0,0,0,NA,"2017-07-17 16:40",2017-07-17
"6254","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040748,47.558208,-52.721505,58.253644,6.32,NA,5,4,0,0,0,NA,"2017-07-17 16:40",2017-07-17
"6255","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040749,47.558451,-52.721312,58.645819,6.4,NA,5,6,0,0,0,NA,"2017-07-17 16:40",2017-07-17
"6256","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040750,47.558661,-52.721143,59.034734,6.11,NA,5,6,0,0,0,NA,"2017-07-17 16:40",2017-07-17
"6257","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040751,47.5589,-52.720947,58.98018,4.6,NA,5,4,0,0,0,NA,"2017-07-17 16:40",2017-07-17
"6258","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053724,47.55656,-52.72293,57.751467,6.28,NA,5,3,0,0,0,NA,"2017-07-17 16:40",2017-07-17
"6259","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053725,47.55696,-52.722598,57.451182,6.16,NA,5,3,0,0,0,NA,"2017-07-17 16:40",2017-07-17
"6260","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053726,47.557304,-52.722309,57.022881,6.52,NA,5,3,0,0,0,NA,"2017-07-17 16:40",2017-07-17
"6261","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053727,47.557665,-52.722196,57.661751,4.84,NA,5,4,0,0,0,NA,"2017-07-17 16:40",2017-07-17
"6262","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053728,47.557839,-52.721919,57.027306,4.69,NA,5,4,0,0,0,NA,"2017-07-17 16:40",2017-07-17
"6263","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053729,47.558013,-52.721685,57.076253,5.18,NA,5,4,0,0,0,NA,"2017-07-17 16:40",2017-07-17
"6264","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053730,47.558208,-52.721505,58.253644,6.32,NA,5,4,0,0,0,NA,"2017-07-17 16:40",2017-07-17
"6265","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053731,47.558451,-52.721312,58.645819,6.4,NA,5,6,0,0,0,NA,"2017-07-17 16:40",2017-07-17
"6266","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053732,47.558661,-52.721143,59.034734,6.11,NA,5,6,0,0,0,NA,"2017-07-17 16:40",2017-07-17
"6267","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053733,47.5589,-52.720947,58.98018,4.6,NA,5,4,0,0,0,NA,"2017-07-17 16:40",2017-07-17
"6268","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040733,47.555186,-52.725306,63.667659,2.99,NA,5,4,0,0,0,NA,"2017-07-17 16:41",2017-07-17
"6269","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040734,47.555191,-52.724974,62.797255,5.08,NA,5,4,0,0,0,NA,"2017-07-17 16:41",2017-07-17
"6270","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040735,47.555387,-52.7248,62.310804,4.46,NA,5,3,0,0,0,NA,"2017-07-17 16:41",2017-07-17
"6271","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040736,47.555597,-52.724607,61.359604,5.03,NA,5,4,0,0,0,NA,"2017-07-17 16:41",2017-07-17
"6272","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040737,47.55575,-52.724363,60.488693,5.12,NA,5,4,0,0,0,NA,"2017-07-17 16:41",2017-07-17
"6273","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040738,47.555867,-52.724062,59.785673,5.25,NA,5,4,0,0,0,NA,"2017-07-17 16:41",2017-07-17
"6274","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040739,47.555989,-52.723762,58.904941,5.66,NA,5,3,0,0,0,NA,"2017-07-17 16:41",2017-07-17
"6275","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040740,47.556134,-52.72344,58.268808,6.06,NA,5,3,0,0,0,NA,"2017-07-17 16:41",2017-07-17
"6276","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040741,47.556324,-52.723153,58.064056,6.23,NA,5,3,0,0,0,NA,"2017-07-17 16:41",2017-07-17
"6277","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053715,47.555186,-52.725306,63.667659,2.99,NA,5,4,0,0,0,NA,"2017-07-17 16:41",2017-07-17
"6278","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053716,47.555191,-52.724974,62.797255,5.08,NA,5,4,0,0,0,NA,"2017-07-17 16:41",2017-07-17
"6279","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053717,47.555387,-52.7248,62.310804,4.46,NA,5,3,0,0,0,NA,"2017-07-17 16:41",2017-07-17
"6280","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053718,47.555597,-52.724607,61.359604,5.03,NA,5,4,0,0,0,NA,"2017-07-17 16:41",2017-07-17
"6281","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053719,47.55575,-52.724363,60.488693,5.12,NA,5,4,0,0,0,NA,"2017-07-17 16:41",2017-07-17
"6282","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053720,47.555867,-52.724062,59.785673,5.25,NA,5,4,0,0,0,NA,"2017-07-17 16:41",2017-07-17
"6283","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053721,47.555989,-52.723762,58.904941,5.66,NA,5,3,0,0,0,NA,"2017-07-17 16:41",2017-07-17
"6284","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053722,47.556134,-52.72344,58.268808,6.06,NA,5,3,0,0,0,NA,"2017-07-17 16:41",2017-07-17
"6285","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053723,47.556324,-52.723153,58.064056,6.23,NA,5,3,0,0,0,NA,"2017-07-17 16:41",2017-07-17
"6286","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040732,47.555411,-52.725281,64.069957,0.75,NA,10,3,0,0,0,NA,"2017-07-17 16:43",2017-07-17
"6287","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053714,47.555411,-52.725281,64.069957,0.75,NA,10,3,0,0,0,NA,"2017-07-17 16:43",2017-07-17
"6288","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040731,47.554157,-52.723747,59.794311,-1,NA,20,4.324669,0,0,0,NA,"2017-07-17 16:51",2017-07-17
"6289","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053713,47.554157,-52.723747,59.794311,-1,NA,20,4.324669,0,0,0,NA,"2017-07-17 16:51",2017-07-17
"6290","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040730,47.554375,-52.723617,60.398621,-1,NA,65,10,0,0,0,NA,"2017-07-17 16:53",2017-07-17
"6291","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053712,47.554375,-52.723617,60.398621,-1,NA,65,10,0,0,0,NA,"2017-07-17 16:53",2017-07-17
"6292","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040729,47.557324,-52.719992,46.770203,0,NA,30,4,0,0,0,NA,"2017-07-17 17:03",2017-07-17
"6293","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053711,47.557324,-52.719992,46.770203,0,NA,30,4,0,0,0,NA,"2017-07-17 17:03",2017-07-17
"6294","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040728,47.56074,-52.717737,56.753258,-1,NA,65,13.102455,0,0,0,NA,"2017-07-17 19:55",2017-07-17
"6295","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053710,47.56074,-52.717737,56.753258,-1,NA,65,13.102455,0,0,0,NA,"2017-07-17 19:55",2017-07-17
"6296","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040727,47.563252,-52.717371,71.259491,-1,NA,65,10,0,0,0,NA,"2017-07-17 19:56",2017-07-17
"6297","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053709,47.563252,-52.717371,71.259491,-1,NA,65,10,0,0,0,NA,"2017-07-17 19:56",2017-07-17
"6298","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040726,47.565466,-52.720204,82.735802,-1,NA,65,10,0,0,0,NA,"2017-07-17 19:57",2017-07-17
"6299","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053708,47.565466,-52.720204,82.735802,-1,NA,65,10,0,0,0,NA,"2017-07-17 19:57",2017-07-17
"6300","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040725,47.570528,-52.723467,41.673695,-1,NA,65,10,0,0,0,NA,"2017-07-17 19:59",2017-07-17
"6301","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053707,47.570528,-52.723467,41.673695,-1,NA,65,10,0,0,0,NA,"2017-07-17 19:59",2017-07-17
"6302","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040724,47.577111,-52.72147,38.994911,-1,NA,65,10,0,0,0,NA,"2017-07-17 20:00",2017-07-17
"6303","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053706,47.577111,-52.72147,38.994911,-1,NA,65,10,0,0,0,NA,"2017-07-17 20:00",2017-07-17
"6304","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040723,47.581151,-52.714838,40.675526,-1,NA,65,10,0,0,0,NA,"2017-07-17 20:01",2017-07-17
"6305","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053705,47.581151,-52.714838,40.675526,-1,NA,65,10,0,0,0,NA,"2017-07-17 20:01",2017-07-17
"6306","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040722,47.585183,-52.708957,52.39978,4.38,NA,10,12,0,0,0,NA,"2017-07-17 20:02",2017-07-17
"6307","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053704,47.585183,-52.708957,52.39978,4.38,NA,10,12,0,0,0,NA,"2017-07-17 20:02",2017-07-17
"6308","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040718,47.586256,-52.708409,50.983887,5.75,NA,10,8,0,0,0,NA,"2017-07-17 20:03",2017-07-17
"6309","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040719,47.586127,-52.708723,53.144104,9.27,NA,10,8,0,0,0,NA,"2017-07-17 20:03",2017-07-17
"6310","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040720,47.585671,-52.709004,47.464417,7.3,NA,10,8,0,0,0,NA,"2017-07-17 20:03",2017-07-17
"6311","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040721,47.585403,-52.709079,46.625549,2.89,NA,5,6,0,0,0,NA,"2017-07-17 20:03",2017-07-17
"6312","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053700,47.586256,-52.708409,50.983887,5.75,NA,10,8,0,0,0,NA,"2017-07-17 20:03",2017-07-17
"6313","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053701,47.586127,-52.708723,53.144104,9.27,NA,10,8,0,0,0,NA,"2017-07-17 20:03",2017-07-17
"6314","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053702,47.585671,-52.709004,47.464417,7.3,NA,10,8,0,0,0,NA,"2017-07-17 20:03",2017-07-17
"6315","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053703,47.585403,-52.709079,46.625549,2.89,NA,5,6,0,0,0,NA,"2017-07-17 20:03",2017-07-17
"6316","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040716,47.586572,-52.707374,53.826111,11.48,NA,10,6,0,0,0,NA,"2017-07-17 20:04",2017-07-17
"6317","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040717,47.58638,-52.708085,55.743896,5.98,NA,10,8,0,0,0,NA,"2017-07-17 20:04",2017-07-17
"6318","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053698,47.586572,-52.707374,53.826111,11.48,NA,10,6,0,0,0,NA,"2017-07-17 20:04",2017-07-17
"6319","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053699,47.58638,-52.708085,55.743896,5.98,NA,10,8,0,0,0,NA,"2017-07-17 20:04",2017-07-17
"6320","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040711,47.584479,-52.70975,49.028381,7.58,NA,10,6,0,0,0,NA,"2017-07-17 20:05",2017-07-17
"6321","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040712,47.585018,-52.709469,52.494141,13.14,NA,10,6,0,0,0,NA,"2017-07-17 20:05",2017-07-17
"6322","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040713,47.585511,-52.709205,52.068604,12.54,NA,10,8,0,0,0,NA,"2017-07-17 20:05",2017-07-17
"6323","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040714,47.585938,-52.70892,51.023621,11,NA,10,8,0,0,0,NA,"2017-07-17 20:05",2017-07-17
"6324","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040715,47.586311,-52.708266,51.652161,8.17,NA,10,6,0,0,0,NA,"2017-07-17 20:05",2017-07-17
"6325","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053693,47.584479,-52.70975,49.028381,7.58,NA,10,6,0,0,0,NA,"2017-07-17 20:05",2017-07-17
"6326","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053694,47.585018,-52.709469,52.494141,13.14,NA,10,6,0,0,0,NA,"2017-07-17 20:05",2017-07-17
"6327","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053695,47.585511,-52.709205,52.068604,12.54,NA,10,8,0,0,0,NA,"2017-07-17 20:05",2017-07-17
"6328","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053696,47.585938,-52.70892,51.023621,11,NA,10,8,0,0,0,NA,"2017-07-17 20:05",2017-07-17
"6329","88C6D155-9D4A-4896-9FC9-ADB50B764991",6053697,47.586311,-52.708266,51.652161,8.17,NA,10,6,0,0,0,NA,"2017-07-17 20:05",2017-07-17
"6330","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040709,47.583778,-52.709671,40.911743,0.81,NA,5,6,0,0,0,NA,"2017-07-17 20:06",2017-07-17
"6331","88C6D155-9D4A-4896-9FC9-ADB50B764991",6040710,47.584003,-52.709743,49.570129,3.55,NA,10,6,0,0,0,NA,"2017-07-17 20:06",2017-07-17
