DAUID,POPDENSE
48061186,1066.4
48061187,3825.5
48061188,2588.5
48061189,2467.2
48061190,114.9
48061191,723.8
48061192,6075.9
48061193,5435.5
48061201,3324.7
48061202,3662.3
48061203,2107
48061204,3380
48061205,4045.7
48061206,4809.9
48061207,5342.1
48061208,1873.3
48061209,3589.1
48061210,2880.3
48061211,2251.7
48061212,3680.4
48061213,1482.5
48061214,2987.7
48061215,2685
48061216,3367.4
48061217,3859.8
48061218,1530
48061220,4461.5
48061221,5093.6
48061222,3096.3
48061225,4101.6
48061226,1485.1
48061227,1823.7
48061228,3617.7
48061230,3163.6
48061231,1332.2
48061232,3736.5
48061233,232.8
48061234,2175.9
48061235,2889
48061236,2753
48061240,397
48061241,697.3
48061242,3637.8
48061243,3549.2
48061244,2476.7
48061245,305.2
48061246,3165.6
48061247,3956.7
48061248,3469.2
48061249,2165.1
48061250,2925.9
48061252,7751.4
48061253,2293.8
48061256,3827.8
48061257,3322.2
48061258,3358.9
48061259,1952.9
48061260,3476.7
48061261,3569.4
48061262,1908
48061263,2099.5
48061264,1915.3
48061265,3305.8
48061266,1475.4
48061267,2855.9
48061268,2691.5
48061269,3154.8
48061271,3141.2
48061272,311.9
48061273,2517.2
48061274,3046.7
48061275,2182.4
48061276,1649.2
48061277,2318.1
48061278,2047.8
48061279,2506.1
48061280,3092.3
48061281,2149.4
48061282,2384.1
48061283,2837.2
48061284,2558.6
48061285,2134.1
48061286,2399.8
48061287,3181.8
48061288,2212.3
48061289,9831.6
48061290,4841.1
48061295,9230.8
48061296,2923.9
48061297,3826.3
48061298,3553.9
48061299,2750.5
48061300,451.5
48061301,782.1
48061302,2493.9
48061303,3706.6
48061304,2763.8
48061305,1099.5
48061306,2552.8
48061307,1467.6
48061308,2693.7
48061309,1167.8
48061310,3020.8
48061311,1885.5
48061312,2642.9
48061313,1959.5
48061314,999.6
48061315,2899.5
48061316,3014.6
48061317,7387.9
48061318,2490.7
48061319,3123.4
48061320,2972.1
48061321,3839.3
48061322,1809.2
48061323,2830.2
48061324,1288.7
48061325,2736.2
48061326,2664.9
48061327,2661.9
48061328,2018.9
48061329,2549.1
48061330,7184.3
48061331,677.9
48061332,863.7
48061333,1811.6
48061334,2243.5
48061335,3120.4
48061336,1977.6
48061337,2763.1
48061338,2340
48061339,1245.9
48061340,2588.5
48061341,2141.2
48061342,2685.8
48061343,211.6
48061344,2739.1
48061345,176.6
48061346,3777.6
48061347,4480.6
48061348,2936.4
48061349,3927.2
48061350,4347.8
48061351,2326.2
48061353,4265.2
48061354,4164.8
48061355,5115.5
48061356,2423.6
48061357,2869.6
48061358,3608.1
48061359,3498.3
48061360,3224.3
48061362,1758
48061363,3669.5
48061364,3615.3
48061365,4594
48061367,2203.1
48061368,3140.1
48061370,425.9
48061372,782
48061373,3739.7
48061374,3855.8
48061375,5112.7
48061376,4928.1
48061377,2308.9
48061378,4728.4
48061379,4071.5
48061380,4258.7
48061385,186.1
48061390,4277.9
48061391,2077.4
48061392,3529
48061393,3592.6
48061397,2312.3
48061460,1988.7
48061461,6106.4
48061462,6460
48061463,4092.1
48061465,2951.5
48061466,3726
48061467,2331.8
48061472,2517.4
48061473,2725
48061474,1285.7
48061475,4386.8
48061476,3634.5
48061477,10933.3
48061478,5141.7
48061479,2373.8
48061480,2476.4
48061481,2901.4
48061482,826.4
48061483,39
48061484,474.8
48061485,0
48061486,2772.5
48061487,3991.4
48061488,3038.9
48061489,3493.5
48061490,4571.4
48061491,3744.2
48061492,14907.2
48061493,7383.4
48061494,4946.2
48061495,1628.8
48061496,7848.8
48061497,4901.2
48061501,4246.9
48061502,4523.8
48061503,1530.1
48061504,4352.2
48061506,3177.3
48061508,5030.9
48061513,5379.4
48061516,4250
48061517,4770.8
48061518,4026.6
48061522,2639
48061523,3005.5
48061556,2040
48061557,3122.6
48061559,3644.9
48061560,2930.7
48061561,2595.3
48061564,3541.1
48061565,2635.1
48061566,9393.6
48061567,3736.7
48061568,3355.5
48061569,2726.2
48061570,5677.1
48061571,17715.4
48061572,722.8
48061573,511
48061574,1518.2
48061575,2835.3
48061576,4601.8
48061577,1267.3
48061578,4955.7
48061579,2268.5
48061580,3448
48061581,5738.4
48061582,2973.4
48061583,3417.3
48061584,2144.9
48061585,3428.5
48061586,3253.9
48061588,2610.3
48061589,1152.1
48061597,2320.1
48061598,5448.8
48061599,6877.1
48061600,3061.2
48061601,3076.9
48061602,3396
48061603,3260
48061604,4492.8
48061605,4181.8
48061606,1955.9
48061607,5473.6
48061608,5186.5
48061609,3860.1
48061610,3923
48061613,1530.5
48061614,3725.5
48061615,2467.7
48061616,1877.7
48061617,1772.6
48061618,4128.4
48061619,3111.5
48061620,3552.9
48061621,4207.9
48061622,387.3
48061624,3492.4
48061625,5385.2
48061627,5054.9
48061628,5311.3
48061629,3397.4
48061630,5854.3
48061631,3586.9
48061632,3141.5
48061633,5520.6
48061635,4619.6
48061636,3882.7
48061637,4528.7
48061638,3971.9
48061639,3078.3
48061641,3813.2
48061642,5426.7
48061643,11455.9
48061645,2617.1
48061648,4224.1
48061649,5086
48061650,6530.2
48061652,3547
48061654,4498.3
48061655,5231.4
48061656,4284.6
48061658,6987.3
48061659,6516.7
48061663,2017
48061664,1112.8
48061665,5425.7
48061666,4117.6
48061667,5703.3
48061668,3469.5
48061669,17438
48061670,73294.8
48061671,2777.3
48061672,2446.5
48061674,6013.7
48061675,3.3
48061676,174.4
48061677,2038.5
48061678,192
48061679,205.8
48061680,16.6
48061681,3.6
48061682,5.2
48061683,2.9
48061684,3
48061685,4.3
48061686,430.6
48061687,2405.5
48061688,2221.7
48061689,2587.6
48061690,777.5
48061691,2294.8
48061692,2162.6
48061693,2803.2
48061694,302.8
48061695,1402.5
48061696,919.9
48061697,753.2
48061698,172
48061699,4.1
48061700,443.1
48061701,2322.6
48061704,1198.1
48061705,2006.8
48061706,1274.6
48061708,2546.8
48061710,2505.5
48061713,466.9
48061714,475.6
48061715,254.2
48061716,303
48061718,1.9
48061721,1396.2
48061722,3051.1
48061723,2518.2
48061726,3885
48061727,4594.9
48061730,3757.1
48061732,5090.5
48061733,1902.1
48061734,4277.2
48061735,4275.2
48061738,2285.4
48061739,5237.6
48061740,4125
48061741,2148
48061742,4264.7
48061743,4014.4
48061744,2376.6
48061746,3801.8
48061747,4559.3
48061748,4158.6
48061749,2535.6
48061750,4010.2
48061751,4366.6
48061752,483.3
48061754,2414.7
48061755,2858.3
48061756,2924.5
48061760,1206.4
48061762,2478.4
48061763,3810.4
48061764,2644.5
48061765,1384.5
48061766,5190.5
48061767,4387
48061768,1770
48061769,3173.7
48061770,1688.6
48061771,3486.6
48061772,6352.2
48061773,3168.4
48061774,6067.3
48061775,2734.1
48061776,4451.9
48061777,4194.1
48061778,6147.5
48061779,3111.5
48061780,902.3
48061781,1041.9
48061782,2880.7
48061785,5013.1
48061786,3947
48061789,986.9
48061790,4442.4
48061792,4277.3
48061793,3239.4
48061795,1845
48061796,3234.3
48061797,5630.5
48061798,856.6
48061800,2046.8
48061801,4505.4
48061802,1286.9
48061803,4240.9
48061804,3512.7
48061805,5028.7
48061806,4056.7
48061807,3365.8
48061808,3832.7
48061809,4010.7
48061811,5548.8
48061812,2718.8
48061813,3471
48061814,4609.4
48061815,2711
48061816,99.8
48061817,103.7
48061818,133.4
48061819,64.4
48061821,14.7
48061822,9.5
48061823,26.7
48061824,551.4
48061825,1302.2
48061826,1259.2
48061827,2420.9
48061828,1777.5
48061829,1585.6
48061830,625.9
48061831,2490.7
48061832,3504.9
48061833,3352.9
48061834,1776.8
48061835,3822.8
48061836,4687.9
48061837,4963.1
48061838,4085.3
48061839,2169.2
48061840,437.3
48061841,3221.5
48061842,2369.1
48061843,986.1
48061844,1039.4
48061847,208.3
48061848,11.7
48061849,66.2
48061850,16.3
48061851,13.4
48061852,75.5
48061853,233
48061854,216.8
48061855,170
48061858,2675.7
48061860,2860.8
48061861,3987.5
48061864,1486.1
48061865,1867.5
48061868,76.6
48061869,1696
48061870,3928.1
48061871,3108.4
48061872,2775.5
48061873,1485.4
48061874,5913.8
48061875,3875.4
48061876,4513.5
48061877,2301.9
48061878,2891.1
48061879,2017.4
48061880,1499.7
48061881,2036.2
48061882,3050.4
48061883,4076.2
48061884,2888.2
48061885,3098.4
48061886,3749
48061887,3748.2
48061888,3980.2
48061889,119.4
48061890,81.1
48061892,18.6
48061893,10.2
48061894,7.1
48061899,2.9
48061900,39.6
48061901,599.2
48061902,8.3
48061903,3.7
48061904,1858.5
48061905,594.6
48061906,246.1
48061907,0.5
48061908,48.7
48061909,0
48061911,278.3
48061912,4.1
48061913,6.4
48061914,6.5
48061915,17.3
48061916,3958.5
48061917,1364.6
48061918,1330.8
48061919,3674.2
48061920,2831.7
48061921,1970.5
48061922,4011.6
48061923,3668.6
48061924,273.1
48061925,3108.1
48061926,291.3
48061927,1940.2
48061928,1286.5
48061929,3236.2
48061930,3343.5
48061931,1577.9
48061932,2095.2
48061933,2401.3
48061934,2385.6
48061935,1659.2
48061936,3077.4
48061937,364
48061938,16.2
48061939,28.6
48061940,25.8
48061941,40.5
48061942,117
48061945,1231.8
48061946,3281.4
48061947,5130.7
48061949,5990.2
48061951,4900.6
48061953,7650.2
48061956,5938.2
48061957,5267
48061958,5498.5
48061959,4676.9
48061963,212.1
48061964,1977.6
48061965,80.2
48061966,5.7
48061967,10.2
48061969,1063.3
48061971,1865.9
48061972,809.4
48061974,2699
48061980,20.9
48061981,2354.5
48061982,7912.9
48061986,4809.6
48061987,9023.8
48061988,6668.1
48061989,6290.5
48061990,12615.7
48061991,5157.8
48061992,10912.8
48061993,11744.1
48061994,7648.6
48061995,5035.1
48061996,6507.4
48061997,5795.7
48061999,502.4
48062001,8870.8
48062002,6676.2
48062003,6471
48062004,4165.9
48062005,4123.9
48062006,4978.3
48062008,5718.2
48062009,7122.1
48062010,7007.5
48062011,5757.6
48062012,14.5
48062013,4.1
48062014,3
48062015,2.7
48062016,2.5
48062017,251.5
48062018,713.5
48062019,1.5
48062020,198.7
48062021,549.4
48062022,1.8
48062023,2.2
48062024,2.5
48062026,4737.2
48062027,4800.6
48062028,5656.6
48062029,11573.4
48062030,7029.6
48062031,1869
48062033,20
48062034,12.2
48062038,1276.6
48062039,4197.2
48062040,2133.6
48062041,524.4
48062042,2533.4
48062043,3246.7
48062044,2226.2
48062045,1927.4
48062046,1353
48062047,423.4
48062048,1146.5
48062049,2494.7
48062052,181.7
48062053,2028.1
48062054,1693.2
48062055,1849.7
48062056,958.8
48062057,841.2
48062058,5.5
48062059,7.9
48062060,1.8
48062061,1.5
48062062,14.5
48062063,1.3
48062064,13.3
48062065,21.1
48062067,5470.4
48062068,3868
48062069,4579.7
48062070,3669.6
48062071,3406.3
48062072,6600.7
48062074,6153.8
48062076,7008.4
48062077,7246.2
48062078,6682.7
48062080,5413.5
48062083,9.5
48062084,7
48062085,217.6
48062086,1378.8
48062087,954.6
48062088,1227.8
48062089,1401.1
48062090,56.7
48062091,2.6
48062092,3.8
48062093,3.2
48062094,3.7
48062095,228.6
48062096,4.5
48062097,5.8
48062098,2.8
48062099,3.8
48062100,4.2
48062101,5.1
48062102,2.4
48062103,4.3
48062104,4.1
48062105,3480.7
48062106,4417.9
48062107,3172.4
48062108,3096.5
48062109,5096.4
48062110,2002.9
48062111,3945.2
48062112,1457.4
48062113,1692
48062114,575
48062115,2874.4
48062116,2719.9
48062117,2489.2
48062118,1438.9
48062119,9136.2
48062120,3389.4
48062121,3260.3
48062122,2099
48062123,4326.6
48062124,3082.7
48062125,1757.2
48062126,3996.8
48062127,5986.4
48062128,4450.8
48062129,4396.9
48062130,2999.1
48062131,6585.1
48062132,1935.2
48062133,3583.2
48062134,2774.6
48062135,1840.8
48062136,3136.3
48062137,2661.1
48062138,10356.7
48062139,3550.4
48062140,6434.2
48062141,4280.4
48062142,5930.5
48062143,4229.4
48062144,4459.1
48062145,5339
48062146,4893.9
48062147,4816
48062148,5858.9
48062149,7394.8
48062150,4900.3
48062151,19789.2
48062152,51466
48062153,3646.7
48062154,2017.9
48062155,3632.8
48062156,1388
48062157,962.6
48062158,10.5
48062159,4775.8
48062160,7552.6
48062161,4850.9
48062162,4748.5
48062163,7049.2
48062164,5520.8
48062165,249.1
48062166,513.7
48062167,2074.3
48062168,3146
48062169,4872
48062170,5591.1
48062171,151.5
48062172,4984.9
48062173,778.6
48062174,5748.6
48062175,2256.4
48062176,1778.7
48062177,2135.6
48062178,1103.3
48062179,2086.7
48062180,1631.6
48062181,446.6
48062182,1972
48062183,1082.8
48062184,3106
48062185,1152.2
48062186,2646.6
48062187,3666.1
48062188,3900.6
48062189,4723.6
48062190,4863.4
48062191,3372.9
48062192,4362.9
48062193,3892.3
48062194,2785.1
48062195,5425.8
48062196,3365.9
48062197,1976.6
48062198,3658.7
48062199,4582.2
48062200,724.6
48062201,2869.3
48062202,3453.4
48062203,2280.5
48062204,2140.3
48062205,2756.5
48062206,3247.8
48062207,2825.7
48062208,49.4
48062209,2867.2
48062210,1277.5
48062211,2756
48062212,2072.7
48062213,2498
48062214,1691.7
48062215,813.1
48062216,6487.2
48062217,2784.7
48062218,4380.6
48062219,2244.6
48062220,2748
48062221,3793.4
48062222,3397.2
48062223,2927.7
48062224,4708.8
48062225,4728.9
48062226,5460.9
48062227,3790.4
48062228,3642.6
48062229,2520.1
48062230,2574.5
48062231,4202.3
48062232,2964.6
48062233,2427
48062234,919.5
48062235,2278.5
48062236,3178.1
48062237,5012.5
48062238,5243
48062239,3016.8
48062240,3992.4
48062241,3552.1
48062242,3572.9
48062243,6662.8
48062244,6020
48062245,807.1
48062246,5186.6
48062247,2974.5
48062248,1281.4
48062250,3324.9
48062252,948.4
48062254,4272.5
48062256,3034.2
48062258,3395.4
48062259,5432
48062260,520.4
48062261,2294.5
48062262,1368.6
48062263,3540.8
48062264,509.2
48062265,5543.8
48062267,611
48062268,1780.5
48062269,2879.5
48062270,4804.8
48062271,2867.5
48062273,2730.6
48062274,523.1
48062275,3977.1
48062276,3717.8
48062277,3358.7
48062278,3415.9
48062279,3060
48062280,5124.1
48062281,2519.9
48062282,5603.5
48062283,5510.5
48062286,157.2
48062287,2343
48062288,1570.9
48062289,754.2
48062290,6139.9
48062293,6782.2
48062294,7343
48062295,3464.5
48062296,4109.5
48062297,3606.7
48062298,3326.9
48062299,8316.2
48062300,6000.9
48062301,4206.3
48062302,4092.1
48062303,3140.8
48062304,1898
48062305,2113.4
48062306,2769.4
48062307,3546
48062308,1877.4
48062309,4881.9
48062310,3590.3
48062311,640
48062312,3411
48062313,2661.1
48062314,3998.7
48062315,3240.2
48062316,5815.4
48062317,2984.3
48062318,6344.3
48062319,6139.1
48062324,839.7
48062325,1699.8
48062326,4019.9
48062327,4322.5
48062328,4174.4
48062329,3962.2
48062330,4583.9
48062331,1936.1
48062334,27.1
48062335,1982.9
48062336,3061.8
48062337,3694.3
48062338,2833.7
48062339,2746
48062340,5640.9
48062341,3578
48062343,4224.5
48062344,4154.6
48062345,4653.6
48062346,3173.4
48062347,5105.6
48062348,5380.6
48062349,2134.3
48062351,854.5
48062353,2542.5
48062354,2319.7
48062355,6061.8
48062356,1487.2
48062358,1711.6
48062360,1101.1
48062363,1571.5
48062364,3257.8
48062366,1089.1
48062367,997.7
48062368,1265.9
48062370,4224.3
48062371,6140.7
48062372,5400.2
48062373,7233.7
48062374,7248.1
48062375,4803.3
48062376,7616.2
48062378,4.3
48062379,228.2
48062380,34.5
48062382,4
48062383,162.1
48062384,230
48062385,4.2
48062386,171.8
48062387,3.9
48062388,3.1
48062389,13.2
48062390,1.4
48062393,2.3
48062394,17.3
48062395,1
48062396,44.4
48062398,33
48062399,37.1
48062400,94.4
48062402,8.2
48062403,9.2
48062404,8.4
48062405,2.4
48062407,191.9
48062408,19.4
48062409,11.5
48062410,10
48062411,22.2
48062412,108.1
48062413,2.4
48062414,17
48062415,1449.6
48062416,2728.8
48062417,11930.5
48062419,410.9
48062421,3375.6
48062422,4762.4
48062423,2983.1
48062424,3586.6
48062425,5514
48062427,4663.6
48062428,4120.9
48062429,2541.5
48062430,2417.8
48062431,2486.9
48062432,3367.5
48062433,1677.4
48062434,3482.1
48062440,176.8
48062441,141.5
48062444,0.2
48062445,0
48062446,0
48062447,2.6
48062449,6.1
48062452,1.9
48062454,135.2
48062455,11.7
48062456,573.2
48062457,24.5
48062459,2.6
48062461,2.7
48062464,5
48062466,11.7
48062468,18.5
48062469,11.4
48062470,1561.4
48062471,1435.7
48062472,1299.8
48062473,1698.2
48062475,3719
48062476,2023.1
48062477,1.3
48062479,10.4
4807,2.2
48070101,1.1
48070102,281.2
48070103,0
48070104,446.3
48070105,510.7
48070106,0.9
48070107,86
48070108,375.1
48070109,1.1
48070110,246.6
48070111,397.1
48070112,0.8
48070113,121.8
48070114,108
48070115,0.8
48070116,389
48070117,1.2
48070118,1.9
48070119,640.1
48070120,353.1
48070121,1810.9
48070122,1655.9
48070123,1260.7
48070124,413.9
48070125,480.7
48070126,2695.4
48070127,975.7
48070128,246.2
48070129,1.4
48070130,8.7
48070131,874.7
48070132,0.6
48070133,268.3
48070134,0.5
48070135,309.9
48070136,180.1
48070137,0.6
48070138,0.8
48070139,306.3
48070140,479.8
48070141,843.5
48070142,337.9
48070143,0.5
48070144,0.6
48070145,149.2
48070146,0.9
48070147,188
48070148,0.8
48070149,0.6
48070150,0.5
48070151,299.3
48070152,0.6
48070153,745.4
48070154,231.1
48070155,0.8
48070156,184.1
48070157,1.7
48070158,53.6
48070159,0.8
48070160,3.2
48070161,256.3
48070162,480.8
48070163,1813.8
48070164,1091.9
48070165,702.8
48070167,2037.3
48070168,1152.2
48070169,513.2
48070170,234.9
48070172,9.6
48070173,1.6
48070175,76.2
48070176,39.9
48070177,1.2
48070178,221
48070179,1.5
48070180,186
48070181,0.5
48070182,186.4
48070183,0.7
48070184,0.6
48070185,359.8
48070186,210.9
48070187,0.9
48070188,250.8
48070190,195.3
48070193,2
48070196,1.6
48070198,230.3
48070199,0.8
48070203,318.8
48070204,321.3
4808,21.1
48080072,3666.3
48080073,2250.6
48080074,2620.5
48080075,4530.5
48080076,2655.2
48080077,2725.3
48080078,1986.7
48080079,3371.2
48080080,2651.1
48080081,1656.6
48080082,2352.7
48080083,2339.9
48080084,2007.3
48080087,1078.4
48080088,2343.5
48080089,3040.9
48080090,2024.9
48080091,2160.4
48080092,884.5
48080093,2098.7
48080094,1550.8
48080095,1992.4
48080096,1183.8
48080097,7952.4
48080098,6767.7
48080099,1962.3
48080100,241.5
48080101,262
48080102,2032.3
48080103,2413.6
48080104,4673.7
48080105,5623.7
48080106,1745.7
48080107,1871.9
48080109,2250.8
48080110,4177.3
48080111,4346.8
48080112,4131.4
48080113,5201
48080114,2484.6
48080115,2329.1
48080116,2370.9
48080117,3455
48080118,1555.1
48080119,3769.8
48080122,85.3
48080123,2713.9
48080124,2734
48080125,1144.2
48080126,2774.5
48080127,3640.3
48080128,1385.2
48080135,922
48080136,2739
48080137,2180.8
48080138,2704.9
48080139,1672
48080140,645.7
48080141,1620.2
48080142,3654.4
48080143,2310.4
48080144,1876.5
48080145,2486.8
48080146,5896
48080147,1203
48080148,182.8
48080149,887.5
48080150,2164.2
48080151,2484.9
48080152,4055.5
48080153,2782.9
48080154,3364.6
48080155,2844.3
48080156,3773.6
48080157,4245.4
48080158,2870.6
48080159,4097.5
48080160,2366.3
48080161,3156.3
48080162,7330.6
48080163,3176.5
48080164,830.8
48080165,2370.6
48080167,2593.7
48080168,2665.7
48080169,2209.8
48080235,537.5
48080236,2331.7
48080238,4428.9
48080239,4688.1
48080240,2175
48080243,3631.2
48080244,3907.8
48080245,2611.8
48080246,3118.9
48080247,3865
48080248,2045.1
48080249,1806.9
48080250,3365.7
48080251,2283.1
48080254,3143.8
48080255,2787.3
48080269,3555.1
48080271,3.1
48080272,1.3
48080273,3.4
48080274,3.6
48080275,3.9
48080276,431.2
48080277,2129.9
48080278,511
48080279,83.3
48080280,7
48080281,160.7
48080283,2.7
48080285,4.5
48080286,7.3
48080287,251.7
48080290,2604.4
48080291,1920.2
48080292,3507.3
48080298,8.7
48080299,3.2
48080300,4.8
48080301,5.5
48080303,2903.1
48080305,1762.5
48080308,9.7
48080309,38
48080310,90.5
48080312,13
48080313,47.4
48080317,3442.9
48080318,1704.6
48080319,2378.4
48080320,3089.6
48080321,2494.1
48080322,2515.2
48080323,1447.6
48080324,1309.9
48080325,2794.4
48080328,2945.9
48080331,1431
48080332,849.7
48080333,405.7
48080335,443.8
48080336,386.4
48080337,2.9
48080338,26.8
48080339,2.3
48080340,3.9
48080341,5.4
48080343,4
48080344,3.6
48080345,3.9
48080346,874.9
48080347,308.8
48080351,822.1
48080352,2007
48080353,523.2
48080355,725.5
48080356,2387.8
48080357,2706.9
48080358,1847.9
48080359,1930.7
48080360,202.2
48080361,1418.9
48080362,2323.6
48080363,2525.8
48080364,2714.5
48080365,9
48080366,2.6
48080367,2.9
48080368,3.4
48080369,1.6
48080370,2.6
48080371,1.2
48080372,203.2
48080373,2.5
48080374,224
48080375,2.3
48080376,2.2
48080377,291
48080378,202.7
48080379,2.7
48080380,4.1
48080381,3.2
48080382,328.8
48080383,2.7
48080384,8.3
48080386,722.1
48080387,538.2
48080388,2093.5
48080389,2465.3
48080390,2256.4
48080391,578.8
48080392,2468.1
48080393,2063.5
48080394,1553.2
48080395,3377.2
48080398,2133.9
48080399,1725.9
48080400,378.6
48080401,2555.6
48080402,501.6
48080403,10.1
48080405,3.4
48080406,1236.9
48080407,3548
48080408,2164.5
48080409,2694.3
48080410,16
48080413,1895.3
48080414,1043
48080415,713.8
48080416,729.6
48080417,1950.9
48080418,1908.5
48080419,268.6
48080420,1345.5
48080421,1631.3
48080422,1896.4
48080423,1803.8
48080424,1047.4
48080425,121
48080426,15.7
48080427,3.6
48080428,22.4
48080429,19.4
48080430,25.5
48080431,29.2
48080432,724.6
48080433,47.8
48080434,21.8
48080435,12.8
48080436,1.8
48080437,4.5
48080438,27.6
48080439,2.5
48080440,1.8
48080442,2.5
48080443,2.2
48080444,2.9
48080445,903.3
48080446,549
48080447,2.1
48080448,1.8
48080449,4.4
48080450,160.8
48080451,113.4
48080452,3.5
48080453,424.2
48080454,542.5
48080455,3132.2
48080456,2520.8
48080457,2339.5
48080458,3205.9
48080459,3254.1
48080460,3824.5
48080461,2038.3
48080462,2948.4
48080463,2711.1
48080464,3107.3
48080465,3039.5
48080466,2595.6
48080467,2680.1
48080468,2120.9
48080469,1569.6
48080470,2069.2
48080471,2578.4
48080472,2333.3
48080473,5508
48080474,1236.2
48080475,2185.7
48080476,4229.5
48080477,4278.5
48080478,4424.1
48080479,2073.4
48080480,3209.3
48080481,3830.3
48080482,2406.9
48080483,3377.1
48080484,2710.2
48080485,3366
48080486,2673.5
48080487,374
48080489,2931.9
48080490,3248.6
48080491,2732.7
48080492,3762.2
48080493,2567.2
48080495,1663.1
48080496,2973.9
48080497,2189
48080500,2157.3
48080503,5.4
48080504,467.9
48080505,291.5
48080506,9.8
48080507,454.4
48080508,1478.5
48080509,4.3
48080514,346.9
48080516,338.1
48080517,82.6
48080518,4.1
48080520,16
48080521,6.7
48080522,10.8
48080523,259.9
48080524,46.9
48080525,18.1
48080526,52.1
48080529,94.4
48080530,365.7
48080531,10.7
48080533,6
48080534,4.2
48080535,5.5
48080536,91.4
48080537,131.8
48080538,9
48080540,16.2
48080541,72.5
48080542,7.1
48080544,5.1
48080545,5.5
48080547,4.3
48080548,7.5
48080551,154.6
48080552,5.6
48080556,336.3
48080557,1320.9
48080558,392.6
4809,1.1
48090046,3.8
48090047,14
48090048,20.3
48090049,0.3
48090050,1.9
48090051,3.8
48090052,5.2
48090053,7.2
48090054,4.9
48090055,5.8
48090056,4.4
48090057,6.6
48090058,8.7
48090059,71.4
48090060,546.8
48090061,1570
48090062,2511.2
48090063,1826.5
48090064,2014.9
48090065,711.7
48090066,756
48090067,2064.7
48090068,665.5
48090069,2659.1
48090070,301.1
48090071,9.5
48090072,7
48090073,0.1
48090074,6.7
48090075,3.3
48090076,3.1
48090077,4.9
48090078,250.4
48090079,2
48090080,3.8
48090081,3.1
48090082,2.3
48090083,0.2
48090084,0
48090085,0.1
48090086,10.6
4810,4.8
48100195,326.9
48100196,1.1
48100200,0
48100201,6
48100202,2.5
48100203,130.5
48100204,1561.7
48100205,2133.1
48100206,214.4
48100207,6.1
48100208,2
48100209,4.3
48100210,2.8
48100211,5
48100212,153
48100213,2638.4
48100214,2215.2
48100215,2024.7
48100216,1412.8
48100217,1530.2
48100218,2338.1
48100219,1186.6
48100220,162.8
48100221,45.8
48100222,1282.1
48100223,1831.1
48100224,1605.6
48100225,1571.4
48100226,572.4
48100227,3534.3
48100228,1327.6
48100229,997.5
48100230,2150.4
48100231,3267.1
48100232,1973.3
48100233,1959
48100234,798.1
48100235,172.1
48100236,243.7
48100237,2088
48100238,416
48100239,2650.9
48100240,2459.3
48100241,303.9
48100242,187
48100243,531.9
48100244,2.9
48100245,33.5
48100246,2.5
48100249,2.5
48100250,426.9
48100251,305.7
48100252,2.6
48100253,192.2
48100254,561.2
48100255,1.9
48100256,1.6
48100257,1.3
48100258,303.1
48100259,473.3
48100260,1.7
48100261,3.3
48100262,1.9
48100263,1.1
48100264,200.9
48100265,1.4
48100266,185.3
48100267,1.5
48100268,285.7
48100269,1851.2
48100270,925.3
48100271,360.1
48100272,367.2
48100273,1617.9
48100274,874.1
48100275,1802.3
48100276,772.9
48100277,2121.4
48100278,91.1
48100279,2.1
48100280,1.3
48100281,202.1
48100282,1.8
48100283,1.3
48100284,345
48100285,0.9
48100286,363.4
48100287,1.8
48100288,308
48100289,880.5
48100290,1.3
48100291,1.1
48100292,121.4
48100293,0.8
48100294,231.1
48100295,1.7
48100296,1.9
48100297,232.9
48100298,2736.9
48100299,1139.3
48100300,271
48100301,113.1
48100302,1867.6
48100303,1.8
48100304,1.2
48100305,1.1
48100306,610.9
48100307,5.7
48100308,4.3
48100309,0
48100310,50.4
48100311,777.1
48100312,2658.7
48100313,2058.5
48100314,1848.9
48100315,1713.6
48100316,1486.5
48100317,2317.5
48100318,1528
48100319,2151.8
48100320,963.5
48100321,2276.2
48100322,2300.3
48100323,2529.8
48100324,2299.8
48100325,2555.2
48100326,1296
48100327,5590.2
48100328,1355.7
48100329,2367.8
48100330,1988.6
48100331,2859.1
48100332,2260.9
48100333,1922.8
48100334,4
48100335,1.1
48100336,285
48100337,0.7
48100338,1
48100339,200.6
48100340,0.7
48100341,191.1
48100342,0.9
48100343,1.1
48100344,0.8
48100345,1.1
48100346,768.2
48100347,186.4
48100348,0.7
48100349,0.9
48100350,0.8
48100351,504.6
48100352,909.3
48100353,2644
48100354,1133
48100355,211.7
48100356,0
48100357,2.2
48100358,1.3
48100359,352.5
48100360,0.7
48100361,5.8
48100362,1.1
48100363,226.3
48100364,201.2
48100365,420.6
48100366,399.3
48100367,3.6
48100368,11.3
48100369,835.7
48100371,213.4
48100372,136.2
48100377,3.4
48100380,1.4
48100382,28.5
48100383,2.7
48100384,2
48100388,162.6
48100389,216
48100390,4.4
4811,86.5
48110083,2913.5
48110084,2381
48110085,3049.2
48110086,2460.1
48110087,2659.5
48110088,2565.7
48110089,4123.9
48110090,2360
48110091,2074.8
48110092,2934.6
48110093,3056.3
48110094,2151.8
48110095,3026.6
48110096,3867.1
48110097,3178.3
48110098,2301.4
48110099,3916.2
48110100,1670.6
48110101,2695.9
48110102,2904
48110103,1946.5
48110104,1742.1
48110105,1028.8
48110106,1065.5
48110107,864.2
48110108,3539.7
48110109,3802.5
48110110,3894.6
48110111,5092.1
48110112,3833.9
48110113,5421.1
48110114,4172.7
48110115,3649
